"","comname","year","decade","total_biomass","avg_biomass","biomass_sd","avg_lat","avg_lon","avg_sst","avg_bot","avg_depth"
"455","Black sea bass",2008,2000,14.838,0.61825,1.03501028140241,38.6106871649818,-73.6296898144629,6.73094869312682,11.03298160697,65.5343038145303
"456","Black sea bass",2009,2000,66.2660063671737,1.01947702103344,3.09440345069231,38.449913084384,-74.1298808775342,17.2113264543542,16.7009829927249,50.0444500197508
"457","Black sea bass",2010,2010,147.353731871242,2.19930943091405,7.36641021741854,38.7861764877727,-73.0733749921957,7.23421698372187,11.2032613062185,116.845965494312
"458","Black sea bass",2011,2010,53.388043862752,1.04682438946573,2.70194506030627,38.7648755341222,-73.3004269894784,10.6447730043464,12.7679541900774,102.724742923778
"459","Black sea bass",2012,2010,57.5008843296781,0.737190824739463,1.79677081820275,38.9395911540894,-73.4380277216511,14.9959109839747,12.5813449601673,67.2205284365292
"460","Black sea bass",2013,2010,147.180049522462,1.91142921457743,6.28857932657855,39.02072059348,-72.8401670221833,9.4359886848139,12.8045166963895,91.4223006263248
"461","Black sea bass",2014,2010,136.435090201627,2.20056597099399,8.18097668224281,39.5901663164905,-72.4496550445032,9.24007307873019,11.0481726335684,104.678339905967
"462","Black sea bass",2015,2010,78.5560665015918,1.4821899339923,3.75884147344887,39.6839706027342,-72.6390109914625,13.8177935051182,12.1559927386415,61.9122830717135
"463","Black sea bass",2016,2010,112.33321542271,1.45887292756766,4.46837679528819,40.413150072385,-71.8581895424384,10.4209327892721,10.3214997583938,54.4331540530157
"464","Black sea bass",2018,2010,146.812522108242,2.77004758694796,8.97584075404999,39.0899488603794,-73.1404713961748,10.8641992626409,12.3099063295278,97.5315934165223
"465","Black sea bass",2019,2010,131.678811460913,2.12385179775666,7.65422931906115,39.2395397882076,-72.919226594529,11.0456882799012,13.2973284217312,88.729691395169
"466","Black sea bass",2021,2020,166.978068623983,2.11364643827827,7.12033813889558,39.5324759862514,-73.0828065535635,15.1391625795813,13.7017712096356,50.7641018796857
"467","Black sea bass",2022,2020,187.653342766183,2.06212464578223,5.33531430932223,39.5851162321299,-72.7940029613663,13.2443225447678,13.0715045356772,64.3602439980697
"468","Black sea bass",2023,2020,38.2691899540148,0.869754317136701,1.29371276740068,39.5887668264302,-73.0901957003522,19.0284486684859,16.8435592359085,44.3531662769094
"469","Blackbelly rosefish",1970,1970,28.5041,0.500071929824561,1.15214009034033,38.7978669407734,-72.606491317628,13.1830199865984,9.69603324348608,298.029823779737
"470","Blackbelly rosefish",1971,1970,33.1031,0.591126785714286,0.961077720911851,39.042228484142,-71.8855900021479,16.0002254386853,9.61061057373512,285.486313970595
"471","Blackbelly rosefish",1972,1970,34.5033,0.651005660377359,1.19428250691095,39.4913974759892,-70.7117357547393,15.3351905469911,8.51607902762379,296.750542701712
"472","Blackbelly rosefish",1973,1970,28.6032,0.608578723404255,1.59423350383652,38.2437217817133,-72.6192444610009,10.3837584605918,11.0106254158595,242.457373501474
"473","Blackbelly rosefish",1974,1970,28.9034,0.566733333333333,1.1959053483728,39.170348325806,-71.7058921672399,15.8118249064124,9.53651489094036,282.551741317631
"474","Blackbelly rosefish",1975,1970,61.9044,0.897165217391304,2.80013530649052,40.5221617187098,-69.2899303178239,11.6480662117717,8.43292323277803,238.114466823037
"475","Blackbelly rosefish",1976,1970,44.9018,0.748363333333333,1.08399089572865,39.755217061826,-70.5866255005323,13.1984316887074,9.58602973600167,289.866083319599
"476","Blackbelly rosefish",1977,1970,45.0018,0.882388235294118,1.86048886743749,39.0347757348972,-71.2848810351319,12.4515897141892,10.4380111573075,282.688319133901
"477","Blackbelly rosefish",1978,1970,67.7017000000001,1.14748644067797,3.22293295801851,38.9313457274071,-70.5185573616807,15.2089244435516,8.45401975715356,265.11380511863
"478","Blackbelly rosefish",1979,1970,28.7011,0.683359523809524,1.76633028760396,40.2324928208396,-69.19518447725,11.0108870391727,10.4028242819962,244.484653898283
"479","Blackbelly rosefish",1980,1980,137.3013,3.4325325,8.20102999407931,39.5351851431851,-70.7917472864423,12.3363853073496,10.3872572218908,314.705849107037
"480","Blackbelly rosefish",1981,1980,59.0008,1.43904390243902,2.53325511250336,38.9042841888042,-71.952038001744,14.5450343046196,8.31531986884916,302.989993356022
"481","Blackbelly rosefish",1982,1980,16.4021,0.39052619047619,0.919895945615994,38.2832850935734,-72.7706260763439,15.5173154165733,7.9174834939406,287.751483041806
"482","Blackbelly rosefish",1983,1980,13.5012,0.482185714285714,1.12940355209821,37.6550479932747,-73.6441730685717,22.2237870462121,9.19344627767259,289.86518976091
"483","Blackbelly rosefish",1984,1980,6.7018,0.203084848484849,0.45924415287596,38.4851445034916,-72.6223524326748,15.356360199222,8.42077107645327,285.286161926647
"484","Blackbelly rosefish",1985,1980,22.6012,0.753373333333333,1.63952115316581,40.1792738969524,-69.6265592387395,11.1934265172804,11.7079354623663,281.073876608322
"485","Blackbelly rosefish",1986,1980,23.4024,0.4776,1.1124579954617,39.6960717746855,-70.146736082624,14.4717950665097,12.0239910259224,289.637088503743
"486","Blackbelly rosefish",1987,1980,9.2009,0.317272413793103,0.41493580992086,40.1474981903836,-69.0879435345129,14.9047068448323,7.70013049741547,278.349107152561
"487","Blackbelly rosefish",1988,1980,11.2018,0.329464705882353,0.880932743238959,41.4209673177436,-68.7795817190094,5.90916172106825,8.66453740586044,227.291149636666
"488","Blackbelly rosefish",1989,1980,19.3015,0.4825375,0.835683392902526,39.9508131699712,-70.3020312203818,12.3330319245131,10.7617459017265,258.864269616351
"489","Blackbelly rosefish",1990,1990,16.4011,0.529067741935484,0.860672356702246,40.2162863141192,-69.8665915517801,18.8603716533933,8.17500327369261,275.566949777759
"490","Blackbelly rosefish",1991,1990,12.6007,0.504028,0.661087943292469,40.9240108406597,-69.168320503353,10.9137398628895,8.97892216639839,249.536557492838
"491","Blackbelly rosefish",1992,1990,16.6006,0.664024,0.853346433304396,40.7592992160886,-69.1609151436334,15.0572907745727,9.05001171328172,291.06829873619
"492","Blackbelly rosefish",1993,1990,24.301,0.736393939393939,1.1759954689909,41.1387741917328,-69.0419417129542,11.3151231636558,8.24331596769992,256.421797456895
"493","Blackbelly rosefish",1994,1990,8.2012,0.2929,0.579203432566051,39.5155557113715,-70.5765862922377,9.6287283371008,9.49163461188875,268.841084231576
"494","Blackbelly rosefish",1995,1990,19.5019,0.423954347826087,0.820597138865357,40.3989685893939,-69.6246187038135,11.3899465212286,9.14177773560945,258.374886549516
"495","Blackbelly rosefish",1996,1990,23.8013,0.5950325,1.54768191497552,40.0205877353968,-70.6591843862814,14.1915690739581,8.9221061172219,289.265498103045
"496","Blackbelly rosefish",1997,1990,30.2015,0.838930555555556,1.95479658405668,41.1212290989984,-68.8870670375114,10.2823901461848,8.57602190857902,271.076896842872
"497","Blackbelly rosefish",1998,1990,23.4009,0.709118181818182,1.26991629189057,41.0406074638155,-69.0013588537193,11.9098612553363,6.12071202075526,300.533205987804
"498","Blackbelly rosefish",1999,1990,36.6019,0.813375555555556,1.75763858527126,40.8210318703838,-69.3601472733137,8.50217958630563,8.49550707225981,265.260631278704
"499","Blackbelly rosefish",2000,2000,50.0016,1.31583157894737,3.54227868286558,42.1625127242588,-67.2871838901135,12.786233111657,8.58668659194854,264.815255911811
"500","Blackbelly rosefish",2001,2000,49.31,1.17404761904762,2.63504149041599,40.9932668465626,-69.0209348402353,13.7058555784408,8.27197198034138,296.252403163658
"501","Blackbelly rosefish",2002,2000,44.209,1.105225,3.96360715981134,41.7231294211134,-67.9312008640096,13.5490915469051,8.42581566883029,303.177950191138
"502","Blackbelly rosefish",2003,2000,57.846,1.41087804878049,3.85953876256686,41.4422673113439,-67.8394461340974,12.6242319481075,8.628976962053,265.695242540539
"503","Blackbelly rosefish",2004,2000,58.437,1.19259183673469,2.18790211464437,41.4098779280935,-68.2986048071427,11.1367313302488,8.61627811939781,280.990245905847
"504","Blackbelly rosefish",2005,2000,79.342,1.88909523809524,5.24213761467555,41.8234293972045,-67.5718066671498,14.7039235209599,8.14957353898798,284.696932267903
"505","Blackbelly rosefish",2006,2000,84.422,2.6381875,4.67842374501319,41.9551610757504,-67.4257426446542,10.8559167041766,8.4112311956599,269.660218900287
"506","Blackbelly rosefish",2007,2000,84.719,1.51283928571429,2.9913004455453,41.0796439636681,-68.9504699801225,11.1319302635772,7.55008325200901,266.731913738359
"507","Blackbelly rosefish",2008,2000,74.531,1.65624444444444,3.87872412923465,41.8998530715407,-67.5774699751379,6.25212026806738,7.34160804202137,244.138439038789
"508","Blackbelly rosefish",2009,2000,434.718,5.36688888888889,9.73259035920037,41.3108040272936,-67.9495895588496,10.5162749034301,8.17242068329138,261.006289134565
"509","Blackbelly rosefish",2010,2010,210.674,2.21762105263158,5.61871562172797,41.6721723325897,-67.6823870668094,10.5265554690245,9.2826582645082,255.6472322166
"510","Blackbelly rosefish",2011,2010,208.384,2.6048,5.07393080687068,40.6037406714719,-69.0666401480968,9.59546979768787,9.45925948488848,270.46999769656
"511","Blackbelly rosefish",2012,2010,269.274,3.365925,6.09982854246481,41.1568148735154,-68.6480007586102,13.2484484948417,9.27090746726338,258.482608792531
"512","Blackbelly rosefish",2013,2010,368.393,3.87782105263158,10.6615133930104,41.0810893067485,-68.1411718890858,13.9363457759777,10.1180434329076,269.435791190865
"513","Blackbelly rosefish",2014,2010,420.349,4.04181730769231,10.8044196366462,41.8756811421818,-67.2284371637473,13.3877905538362,8.81885617416984,252.555709660306
"514","Blackbelly rosefish",2015,2010,475.802,4.66472549019608,11.3597982395248,41.5656975584129,-67.6613903131912,12.3074878311657,9.12929271546783,258.885515403466
"515","Blackbelly rosefish",2016,2010,630.915,5.257625,13.3626816095936,41.6924233152675,-67.6239293401726,11.3747280123974,9.22621660990568,249.561230910662
"516","Blackbelly rosefish",2018,2010,174.381,2.42195833333333,5.96970415063651,41.1953726670796,-68.1079633878175,13.0620440093708,10.0878518239625,251.422683663931
"517","Blackbelly rosefish",2019,2010,376.568,4.64898765432099,12.884544463711,41.9113012611109,-66.9641562840842,8.36836625730632,10.290589008952,254.89405897474
"518","Blackbelly rosefish",2021,2020,427.455,5.08875,11.9672710187219,42.127173823158,-67.3870724452445,10.7577896353557,9.53909824230712,244.120150659134
"519","Blackbelly rosefish",2022,2020,580.563,6.75073255813953,18.9801999397046,41.3174525219416,-68.4510917478741,13.9380670570454,9.40216365357531,257.962029960573
"520","Blackbelly rosefish",2023,2020,286.924,4.8631186440678,11.8014590726868,41.4551785937565,-67.8279057268475,13.4598382359325,8.66362382378617,253.173474508929
"521","Butterfish",1970,1970,688.404799999999,6.20184504504504,19.848755422997,37.6361370482406,-73.8698254205468,18.8131627952008,13.1030023320703,105.177340134758
"522","Butterfish",1971,1970,1356.0068,8.42240248447205,32.3324957433886,38.0108993502588,-73.1280663297563,17.3217099683703,12.0398981914358,99.6170468319187
"523","Butterfish",1972,1970,1516.2069,10.5292145833333,78.3274841330578,38.4938011328797,-73.4046863592076,12.0857348822249,10.8752798744576,74.5406866305647
"524","Butterfish",1973,1970,2103.79028518519,12.3752369716776,42.4351894390727,38.7575512830539,-72.6677355368578,15.969885078515,13.5923968967262,119.981735372652
"525","Butterfish",1974,1970,795.685781481481,6.46899009334538,18.054303045045,39.5804566137567,-71.872195683443,15.9897747696896,13.5140519063277,89.835283298901
"526","Butterfish",1975,1970,685.194088888888,4.75829228395062,15.7536265094182,39.2796388655896,-71.680340556802,12.9059781563704,11.2597314193816,89.4641134501151
"527","Butterfish",1976,1970,1193.36205925926,6.85840263942103,21.0767540113275,39.3197707070466,-71.9353165590746,16.5007912686621,13.2180475350924,93.8110679806232
"528","Butterfish",1977,1970,897.317314814815,6.18839527458493,19.5897988567881,39.5261408558247,-71.690170144184,16.1259905180328,13.519718005666,94.3541033906932
"529","Butterfish",1978,1970,947.454051851852,5.81260154510339,11.6056893806191,39.5841372247607,-71.6445452042992,16.6904353716065,11.1615323548511,78.3107133028798
"530","Butterfish",1979,1970,3291.85365185185,15.826219480057,46.4382560850584,39.2455529481596,-72.1165562623916,17.5191508113104,11.6978446190285,95.4440403928852
"531","Butterfish",1980,1980,2820.9998962963,13.8284308641975,70.9055064470833,39.3867866783896,-71.3178482803375,19.2591096508397,11.7657461254479,101.56430932136
"532","Butterfish",1981,1980,2233.85435185185,14.892362345679,49.5183753187922,39.7831353603104,-71.2728201979132,12.489656157413,11.0584383528401,111.809070792647
"533","Butterfish",1982,1980,1255.9016,8.20850718954248,25.139216675294,39.5579213206672,-71.6553880715655,14.7228259883149,11.1820155770874,103.170044213655
"534","Butterfish",1983,1980,3457.5018,24.0104291666667,81.7981033145497,39.6025651426896,-71.5848839683998,17.1379846833853,12.0960944703677,109.39575565803
"535","Butterfish",1984,1980,1614.2023,10.6900814569536,33.1962313046956,39.480371226085,-71.8822717231086,18.306168357471,11.5401505369702,91.5762396695879
"536","Butterfish",1985,1980,3382.9011,18.4857983606557,69.2870412059427,38.8767304755771,-72.2237239609616,15.1576112849099,13.2233433299713,97.3844336152777
"537","Butterfish",1986,1980,1446.0014,9.64000933333333,22.1810144659596,40.0598039735186,-71.1346068060055,12.4530264991438,12.7641365139038,114.563436798886
"538","Butterfish",1987,1980,972.9014,6.8035062937063,29.7888968352735,38.0211908043645,-73.003928803234,21.6934203202087,11.9150017364812,83.8326254849669
"539","Butterfish",1988,1980,920.6019,7.08155307692308,17.6185527616683,39.8434097312854,-71.596987260943,18.0633415689981,11.5448061215698,91.2095677838596
"540","Butterfish",1989,1980,1841.1014,15.8715637931034,54.6010233763361,39.2048696901758,-72.494948670707,20.6423104978611,10.7056369161353,98.5763633659722
"541","Butterfish",1990,1990,1861.8027,10.1737852459016,36.4331677139333,38.3904269652741,-72.9211000831612,22.4200794447196,12.0109938732791,92.7170405865241
"542","Butterfish",1991,1990,742.7022,4.64188875,18.2537924057289,39.4947649509678,-71.8243664536963,17.2207939922698,10.3974587617318,89.0482548725451
"543","Butterfish",1992,1990,831.9044,4.59615690607735,12.1987355554181,39.0838648818302,-72.2970373522082,17.9478050340057,11.4620275091015,83.4520111926322
"544","Butterfish",1993,1990,1841.9023,11.9604045454545,33.1426165003666,39.4569741843166,-71.8663645560536,17.2657448827072,11.4862557367161,95.0359121110822
"545","Butterfish",1994,1990,2487.6037,14.0542581920904,48.6929115221663,39.2308346259361,-72.3718640885067,17.2615952067267,12.8393768849703,88.4203866556397
"546","Butterfish",1995,1990,1216.5032,6.14395555555556,26.4738208402157,40.3574554214079,-69.6408088169433,13.0551530241366,13.4647293299423,97.0614237595101
"547","Butterfish",1996,1990,495.5022,3.07765341614907,8.8141313956909,39.7860314392148,-71.7450389875837,14.9178370852844,10.9325746086639,83.0557246769035
"548","Butterfish",1997,1990,889.8043,4.68318052631579,13.7359578765147,39.7042010584799,-71.4437749229802,11.8995508540474,12.0353594597443,87.4182152187846
"549","Butterfish",1998,1990,1721.8054,9.35763804347826,48.5658568301894,39.3368375955845,-71.383020830209,15.381947429517,10.9832962923124,94.3775071793828
"550","Butterfish",1999,1990,1031.9019,7.2669147887324,25.9801188066883,40.0553284839866,-71.070890667821,14.3216661460293,13.4987591855319,90.2964427141766
"551","Butterfish",2000,2000,1176.7063,5.94296111111111,20.8915315975158,40.1738019339096,-71.1264111174127,17.7253309967182,12.98043447967,74.5340554393225
"552","Butterfish",2001,2000,709.7551,4.57906516129032,16.4727389851359,39.6831360518607,-71.0318336148269,15.2854064184379,12.9259851765125,82.3490733634742
"553","Butterfish",2002,2000,434.593,2.57155621301775,7.82431803346372,39.3627170624584,-72.0163691467419,15.1016579218675,11.9532704518478,81.2732763758274
"554","Butterfish",2003,2000,742.722,5.23043661971831,22.5747282601757,37.8288682797696,-73.0394320651092,16.9023480726616,12.6277199450188,98.3834153290195
"555","Butterfish",2004,2000,869.98,6.69215384615385,35.0645703481032,37.1230666694315,-74.1210781839766,10.6635391620145,9.01695688134923,80.1665635991632
"556","Butterfish",2005,2000,302.528,2.608,7.1937362427625,39.3047239567379,-72.0021868743721,11.9216637628272,10.6577143582286,97.369456711445
"557","Butterfish",2006,2000,1440.321,7.54094764397906,26.2569371159896,40.0364169491204,-71.1206551294183,15.1941826092933,11.8837312376894,76.6120288463474
"558","Butterfish",2007,2000,842.099,5.36368789808917,27.8204631293027,39.742719944744,-70.7865492317542,7.68311718113581,10.849779569371,108.900756324375
"559","Butterfish",2008,2000,676.2901,4.09872787878788,15.5794240455613,39.0926469103496,-72.8024329503616,7.62636801664638,8.68555227596818,79.7443444758396
"560","Butterfish",2009,2000,2683.20887735325,10.4405014683006,70.2927813813148,38.2720843654189,-72.9348699998222,19.1909078752528,12.8385192883448,140.235940962954
"561","Butterfish",2010,2010,2526.66861111528,8.50730172092689,48.5223240335342,37.9130634146825,-73.459074952358,15.3131888016382,11.8896106919918,112.070811901283
"562","Butterfish",2011,2010,4508.80116291299,16.950380311703,157.214955917334,37.4356736896847,-73.7739078586548,21.4317575631436,13.1630107181141,108.339922485352
"563","Butterfish",2012,2010,1326.83189221269,4.40807937612189,20.2804166562452,40.3159195226413,-70.4594566461805,13.7492600887033,13.4020715788905,96.8538559291625
"564","Butterfish",2013,2010,709.061893377105,2.51440387722378,11.3853222525811,38.9798490899255,-71.8739491169653,17.4886749904751,11.8672670210803,103.814336418218
"565","Butterfish",2014,2010,1109.66088935048,4.52922811979788,22.9254332804532,39.6374610980643,-71.7151864771489,15.5557763686864,12.1698386576031,123.645995820051
"566","Butterfish",2015,2010,2424.73671815136,9.43477322237883,42.2196730848831,38.6761632453482,-72.2536848121586,20.6284569101678,13.0086280441035,98.3428006727162
"567","Butterfish",2016,2010,1416.71395852427,4.93628556977098,19.119596324707,40.5489071077805,-70.6401492215811,13.7848453226869,13.8019338561579,87.9003548141603
"568","Butterfish",2018,2010,3611.83852844178,15.9111829446775,74.9646977710515,37.858940079068,-73.2746021631799,21.3526378837991,10.5480294485155,108.244074102019
"569","Butterfish",2019,2010,977.178140541189,3.86236419186241,14.1208124520226,37.9785517649226,-72.905448565893,16.0766032535252,12.6377224104039,106.02713002807
"570","Butterfish",2021,2020,2604.3042617606,8.42816913191132,56.3530155441421,39.8713221479945,-69.7408626408821,16.3997900859618,13.6467009349546,112.767338759527
"571","Butterfish",2022,2020,6604.94481703653,18.6580362063179,136.776016321339,40.3935536108066,-70.6081628551547,13.0870685454982,14.0058620149766,88.9700072741753
"572","Butterfish",2023,2020,882.00221051129,4.04588169959308,11.7471483339404,40.1104402154458,-70.2457717362253,16.6418065716295,13.5326969822447,100.600507511095
"573","Fawn cusk-eel",1970,1970,3.903,0.105486486486487,0.229630533154362,39.0830983858058,-71.5065543940815,17.3313937996413,10.6671550834194,156.382731232385
"574","Fawn cusk-eel",1971,1970,7.0018,0.2693,0.52285429863395,39.7287599617384,-71.5794831519466,20.9685456335169,11.9536160329765,111.611685566569
"575","Fawn cusk-eel",1972,1970,3.7037,0.0925925,0.361870692578766,39.6664441955072,-71.8256222066311,21.349302049302,12.6020224658422,121.425547425547
"576","Fawn cusk-eel",1973,1970,12.2031,0.277343181818182,0.603777907110903,40.0910087136301,-70.0814015673804,16.3846596356663,11.1034394027551,115.177121831696
"577","Fawn cusk-eel",1974,1970,11.4033,0.292392307692308,0.887126691357113,40.0676980289565,-70.4603267942876,9.18846298878395,12.4006374392369,122.454096621153
"578","Fawn cusk-eel",1975,1970,21.8034,0.375920689655172,0.681376974970955,40.2988783477164,-69.3365651641533,11.2557449755543,11.1883176626673,145.168450792078
"579","Fawn cusk-eel",1976,1970,20.4024,0.364328571428571,0.676714294410677,40.0277131072815,-70.7018925861664,8.47993030231738,10.875903325099,145.20809316551
"580","Fawn cusk-eel",1977,1970,10.6021,0.230480434782609,0.359518925244132,40.0604285471746,-70.0144418935777,13.5859424076362,11.5563501570444,132.605285745277
"581","Fawn cusk-eel",1978,1970,23.8014,0.432752727272727,0.722647900754335,39.3221297206509,-72.1330746440798,10.9455662271967,8.5057933566933,138.095994353273
"582","Fawn cusk-eel",1979,1970,7.5011,0.241970967741935,0.357535624512718,39.5565716361467,-71.5206787848982,17.2051392462439,11.8305581847996,126.663702656944
"583","Fawn cusk-eel",1980,1980,46.3015000000001,0.746798387096774,1.29584528163349,39.685054795201,-71.2387282283856,11.4916903340064,11.0520397384033,121.404995518504
"584","Fawn cusk-eel",1981,1980,32.601,0.639235294117647,1.23483027397672,39.8025879349283,-70.5407883122174,9.7995454127174,10.6193083034263,124.460823287629
"585","Fawn cusk-eel",1982,1980,22.8006,0.600015789473684,1.03479048735332,39.6756968413112,-71.7482081524214,18.1523307686707,11.8363774489816,114.302746418954
"586","Fawn cusk-eel",1983,1980,12.3015,0.300036585365854,0.387269289226565,39.5164112344023,-71.8562213930415,16.8601149435281,11.7472529207452,106.402495630614
"587","Fawn cusk-eel",1984,1980,4.8008,0.184646153846154,0.25247184592468,39.2559961534119,-71.4962074376354,17.4803431919643,12.2135160900298,121.663556073988
"588","Fawn cusk-eel",1985,1980,15.4016,0.248412903225806,0.269000700519455,39.8577194945071,-70.9367297120624,14.5713177002738,12.311961955859,118.467328069811
"589","Fawn cusk-eel",1986,1980,15.002,0.245934426229508,0.341332973739351,40.0074069612852,-70.4323121672644,15.8804055454623,12.6597986281921,102.090427942941
"590","Fawn cusk-eel",1987,1980,4.6006,0.153353333333333,0.145564621822876,39.8104181990827,-70.9081102247533,16.2592592592593,11.5111111111111,125.714689388341
"591","Fawn cusk-eel",1988,1980,21.2006,0.530015,0.999273634286169,39.7533441899427,-71.3208009773308,12.6179755828184,10.8343074190708,110.15657575729
"592","Fawn cusk-eel",1989,1980,13.0009,0.382379411764706,0.671243161368883,39.9748876180341,-70.8172944744979,9.27533234859675,8.7774866492444,98.1692728964918
"593","Fawn cusk-eel",1990,1990,16.2008,0.395141463414634,0.482659099663318,40.1161461306479,-69.8560300581885,14.8958676608047,10.4847770797557,105.896869290405
"594","Fawn cusk-eel",1991,1990,11.0004,0.305566666666667,0.481623577970538,39.4424032580543,-71.0312495697157,14.9622417525962,11.7888947529235,113.391776662667
"595","Fawn cusk-eel",1992,1990,5.6015,0.193155172413793,0.285234330465079,39.9881105001696,-69.8286658573775,15.4711064185743,12.2798326087462,104.557904132822
"596","Fawn cusk-eel",1993,1990,10.4009,0.371460714285714,0.463340301577725,40.0443066978146,-70.5299062709285,14.415976598179,11.2861697521576,115.760270745801
"597","Fawn cusk-eel",1994,1990,12.002,0.285761904761905,0.41585309962122,39.4943414847776,-71.0393822668472,16.5750053352826,11.6418245826297,93.8139060156641
"598","Fawn cusk-eel",1995,1990,21.802,0.484488888888889,0.940226924307063,39.7513313854922,-70.6904518209384,19.9693203323178,12.3740275388842,101.809806439776
"599","Fawn cusk-eel",1996,1990,4.7017,0.138285294117647,0.289190311808418,39.4241462520152,-71.4327275737074,15.5402509730523,10.0070714224945,134.038475445052
"600","Fawn cusk-eel",1997,1990,8.001,0.242454545454545,0.285050504396709,39.6401696871266,-70.5939882181477,15.0981554805649,12.0288712840826,129.987376577928
"601","Fawn cusk-eel",1998,1990,4.4011,0.137534375,0.162112821345994,39.6423379306537,-70.4257793657494,14.5531879251908,10.1100456724761,111.366362954716
"602","Fawn cusk-eel",1999,1990,10.1014,0.229577272727273,0.303121292680191,38.8975084526105,-71.8863594765676,18.0007552418477,13.3938877779318,114.239996436138
"603","Fawn cusk-eel",2000,2000,8.4012,0.22705945945946,0.422703868932863,40.3742275905109,-69.0747678168952,14.3225787982669,11.2071295767271,104.668797314669
"604","Fawn cusk-eel",2001,2000,10.745,0.255833333333333,0.474946770658934,39.9268632226152,-71.333686149651,17.3555296570021,11.9292656812583,109.448487668683
"605","Fawn cusk-eel",2002,2000,23.1,0.405263157894737,0.48896689656852,39.503036708658,-70.9906325612987,18.2045240213523,12.4954172597865,102.336623376623
"606","Fawn cusk-eel",2003,2000,14.148,0.29475,0.757186407246689,39.7741582600367,-71.3640365515267,21.1807039660057,11.5402070452912,118.549618320611
"607","Fawn cusk-eel",2004,2000,6.253,0.231592592592593,0.398657001140585,39.0759107540381,-72.0562110606109,17.9507836238605,11.0208893883448,139.683351991044
"608","Fawn cusk-eel",2005,2000,4.319,0.143966666666667,0.176505637954953,39.0095191986571,-72.051002709655,18.6894489465154,11.9880620514008,113.806668210234
"609","Fawn cusk-eel",2006,2000,14.21,0.373947368421053,0.421932807982915,39.5761963037298,-71.3624860550317,15.7228564391274,12.369011963406,106.705770584096
"610","Fawn cusk-eel",2007,2000,7.215,0.167790697674419,0.204828215845973,39.6610884001386,-70.9113631534304,15.5054594594595,9.63739596381351,138.515731115731
"611","Fawn cusk-eel",2008,2000,10.918,0.389928571428571,0.404090100749585,39.7568670567869,-70.4813502777065,8.34220214568041,12.3934500282326,135.593698479575
"612","Fawn cusk-eel",2009,2000,40.511,0.578728571428571,0.934709749902689,39.7018630968626,-70.5876607926736,15.7414670619409,12.3377455423699,136.809187628052
"613","Fawn cusk-eel",2010,2010,62.962,0.69189010989011,1.29320886386065,39.7423556323814,-70.772497745942,14.4593962657264,12.4914740408858,140.08579778279
"614","Fawn cusk-eel",2011,2010,41.272,0.550293333333333,0.811881245032816,39.7046970556309,-70.4577419338534,15.1934716391682,12.128483354486,140.275562124443
"615","Fawn cusk-eel",2012,2010,44.962,0.607594594594595,0.938751165753342,39.8176227350429,-70.8031867104443,16.3145358302567,12.530513917191,143.16936524176
"616","Fawn cusk-eel",2013,2010,47.359,0.54435632183908,0.875548239902072,39.3998786852763,-71.3022779751262,17.9576412016801,12.4952884041919,150.890305960852
"617","Fawn cusk-eel",2014,2010,66.999,0.690711340206186,1.04058538171593,39.7445007923252,-70.7020745804415,16.7333771243716,12.1651889856221,153.729728909262
"618","Fawn cusk-eel",2015,2010,73.562,0.875738095238095,1.52074762145789,39.4826667699627,-71.3150145641364,21.808546950316,12.9835332399563,140.118172425981
"619","Fawn cusk-eel",2016,2010,52.988,0.557768421052632,0.742599408813988,39.3889961785121,-71.1122617894618,17.5260341480724,12.9094516687887,136.378387559447
"620","Fawn cusk-eel",2018,2010,51.07,0.638375,1.15082718049544,39.5787188266105,-71.3603447861171,18.6868676934081,11.8531289536625,180.817330302555
"621","Fawn cusk-eel",2019,2010,80.203,0.901157303370787,1.76101794489641,39.4012291169407,-71.9455510829645,16.2015677541317,13.6521897287543,153.501415159034
"622","Fawn cusk-eel",2021,2020,55.106,0.680320987654321,1.33253889086924,39.2910719026603,-72.0036936677676,20.4099315014566,13.4167410046453,160.939516568069
"623","Fawn cusk-eel",2022,2020,49.616,0.57693023255814,0.98761502133643,39.2715226722227,-71.7331585107828,17.6061815059303,12.8590114313315,154.104744437278
"624","Fawn cusk-eel",2023,2020,23.602,0.380677419354839,0.514151274996101,39.3654872811203,-71.2858111235912,18.8841269486756,11.6515428596954,161.368697568003
"625","Fourbeard rockling",1970,1970,3.2021,0.139221739130435,0.567858748406937,42.0630708180569,-68.4383360606789,12.4407682698314,6.24706121174266,131.733893382468
"626","Fourbeard rockling",1971,1970,2.3024,0.0885538461538461,0.362552830060138,42.1544127867443,-70.381742239967,12.9835823488534,8.47720540329236,69.9235145934677
"627","Fourbeard rockling",1972,1970,5.2028,0.148651428571429,0.334602337613075,41.9007744483932,-69.5986635145306,10.8571134773583,7.96165312805682,123.507841931268
"628","Fourbeard rockling",1973,1970,3.4024,0.117324137931034,0.302419800059421,41.9474250039384,-68.7485531193569,12.0271690571361,6.53289636117806,153.944566910619
"629","Fourbeard rockling",1974,1970,14.7021,0.49007,0.907914283949757,42.3909383376048,-70.3950730099714,5.00013671516314,8.06734753518419,111.522347147686
"630","Fourbeard rockling",1975,1970,5.1014,0.25507,0.434607266270062,42.3848803857568,-70.515334143588,8.03593719371153,6.36524288107203,73.7799623632728
