"","comname","year","decade","season","total_biomass","avg_biomass","biomass_sd","avg_lat","avg_lon","avg_sst","avg_bot","avg_depth"
"391","American plaice",2009,2000,"Fall",176.692671394799,2.35590228526399,3.58575507752949,42.487135291617,-68.7157944419027,10.9718541441095,8.0492656665268,156.721023267015
"392","American plaice",2009,2000,"Spring",176.514340344168,1.53490730734059,2.02107987422337,42.8012873074028,-68.8668639582444,5.83838797085031,5.01021597236086,131.194270827692
"393","American plaice",2010,2010,"Fall",170.49231678487,2.5446614445503,3.14987034768951,42.6721629780395,-69.0414690088119,10.7682742709359,8.62059803111815,160.350556204567
"394","American plaice",2010,2010,"Spring",181.93068833652,1.8193068833652,3.41375068242523,42.5815278414289,-69.2204496394919,7.14741347634471,5.37385502887712,124.15073870399
"395","American plaice",2011,2010,"Fall",266.764184397163,4.52142685418921,6.67210191311262,42.6070855442535,-69.5102739325358,12.2597583773664,8.40506732426802,158.037475214073
"396","American plaice",2011,2010,"Spring",127.69741873805,1.50232257338882,2.60868459238674,42.7817125423275,-69.3457107396937,7.78412846588506,6.1497219290458,131.438690139738
"397","American plaice",2012,2010,"Fall",203.193262411348,2.53991578014184,3.90549056835205,42.840768976821,-69.018349084304,13.2110855004458,9.35344663703962,161.31012527523
"398","American plaice",2012,2010,"Spring",189.623804971319,1.7721850931899,2.54376611668394,42.8151021954811,-69.4648650968053,7.66662609649123,6.63294455529512,131.34423849173
"399","American plaice",2013,2010,"Fall",197.083924349882,2.69977978561482,4.42543122288681,42.8477300656409,-69.2374784688964,10.8496589510306,8.16236743414255,171.855064684256
"400","American plaice",2013,2010,"Spring",131.975621414914,1.43451762407515,3.04147968253921,42.8017276914192,-69.5423450326231,8.62647404963472,5.73328303391766,131.107618303874
"401","American plaice",2014,2010,"Fall",284.116430260047,3.78821907013396,5.83728218743074,42.7536925188871,-69.6184962092964,12.0356476987883,8.85627901606948,151.941390607936
"402","American plaice",2014,2010,"Spring",275.470363288719,3.13034503737181,12.1975960888862,42.7775149075039,-69.7451792404301,9.92335758063733,4.93788546966426,145.100112097507
"403","American plaice",2015,2010,"Fall",485.241134751773,5.7087192323738,8.88063106300833,42.7398610696931,-69.2672469812857,12.4419462458222,6.81901432147919,171.455733543801
"404","American plaice",2015,2010,"Spring",193.860898661568,1.91941483823335,3.29369826346729,42.8061492227677,-69.3122267669921,6.18516422966155,4.7940031752655,144.295100318821
"405","American plaice",2016,2010,"Fall",509.871749408984,7.18129224519695,11.9459808206004,42.9055450033986,-69.2899221036915,13.0303416798076,8.29251238432009,180.541363597901
"406","American plaice",2016,2010,"Spring",325.166347992352,3.31802395910563,5.82722441973424,43.0600232473377,-69.4328441177468,11.3993105977954,6.44869653135698,136.76997065776
"407","American plaice",2018,2010,"Fall",188.634160756501,4.60083318918296,7.75279211882435,43.0376151082812,-69.4462698848855,11.6356216982006,7.83324000026481,174.70815774715
"408","American plaice",2018,2010,"Spring",129.940248565966,2.88756107924368,3.67965441373835,43.0001895064616,-69.4710160814685,8.68136123136123,5.79797482211275,139.780874427502
"409","American plaice",2019,2010,"Fall",154.902482269504,2.58170803782506,3.33589741443574,42.9344901665427,-69.4021273840287,11.8840560637544,8.57104667733486,155.701879089643
"410","American plaice",2019,2010,"Spring",118.27103250478,1.42495219885277,2.09642879048746,42.7702567075575,-69.1645360337842,7.5242890284898,6.39416466135657,143.855223645336
"411","American plaice",2021,2020,"Fall",169.114066193853,3.31596208223242,5.97465847054988,42.6958830859541,-69.5298777967366,13.0175890691668,10.3910932982729,164.307054913487
"412","American plaice",2021,2020,"Spring",86.1085086042065,1.21279589583389,1.84759215976078,42.7494121940946,-69.4425853560528,8.50351120258748,6.54679117906498,140.989469243196
"413","American plaice",2022,2020,"Fall",120.153073286052,3.87590558987265,5.03870248807261,42.8229351924407,-69.4653773786295,12.9086115211254,9.16687780474516,161.415373415511
"414","American plaice",2022,2020,"Spring",126.10086042065,1.65922184764013,4.21578972559594,42.6348647233542,-69.4823731691603,7.2814863049953,6.55435368426042,128.892287047532
"415","American plaice",2023,2020,"Fall",265.692671394799,5.31385342789598,10.181337160602,42.8305164488224,-69.8210875526102,11.7470948906015,8.37748731027464,155.431100295405
"416","American plaice",2023,2020,"Spring",6.9321223709369,0.533240182379762,0.524082726228572,41.7506367885119,-68.101450973245,9.83392356568866,7.47714726219398,117.00420631637
"417","American shad",1970,1970,"Fall",5.1004,0.566711111111111,0.736507526174113,42.0142652733119,-69.5416170823073,13.1806289702768,8.61384793349541,96.762489216532
"418","American shad",1970,1970,"Spring",4.6004,0.511155555555556,0.613237313588938,40.1680817537605,-71.3649489899357,5.70442135466481,7.95440613859665,119.08605773411
"419","American shad",1971,1970,"Fall",10.9003,1.09003,1.4371401393431,40.7832005846995,-70.2873069640285,16.7779501481611,10.7990871810868,85.8534352265534
"420","American shad",1971,1970,"Spring",4.6005,0.511166666666667,0.775272355369389,39.8547657501141,-71.1371969423758,4.28653965680313,9.71580867450344,149.169742419302
"421","American shad",1972,1970,"Fall",9.7005,1.07783333333333,2.08190050794941,41.5211205779805,-70.5332826795835,16.053525076027,14.7915674449771,56.6202669965466
"422","American shad",1972,1970,"Spring",1.9,0.633333333333333,0.23094010767585,41.2491227894737,-69.5184212105263,7.38421052631579,7.75789473684211,132.736842105263
"423","American shad",1973,1970,"Fall",0.5002,0.166733333333333,0.288617399567894,42.9664870717713,-70.3325866319472,8.80089964014394,10.45,138.979608156737
"424","American shad",1973,1970,"Spring",51.4021,1.16822954545455,3.25358674457215,40.2505356836938,-70.9155558728845,6.54373187087686,11.4858346803836,108.111645448085
"425","American shad",1974,1970,"Fall",0.9002,0.300066666666667,0.519557507243744,40.7332941198623,-70.6334274234614,15.6001110864252,12.9997000666519,58.0006665185514
"426","American shad",1974,1970,"Spring",22.4007,1.17898421052632,2.10831592173658,40.9264878835661,-71.0545053294451,5.8424241206748,7.52175199787109,79.303758364694
"427","American shad",1975,1970,"Fall",2.0002,0.333366666666667,0.258147249969212,42.1123720961404,-70.6331574342566,12.525302469753,8.4002199780022,78.2512248775123
"428","American shad",1975,1970,"Spring",5.1005,0.463681818181818,0.5696482191988,40.4255492468189,-71.636774146319,2.90597196353299,6.45372473394758,122.703303597686
"429","American shad",1976,1970,"Fall",5.9,0.842857142857143,0.778582350294737,41.9593220847458,-70.364124338983,13.5101694915254,10.5440677966102,81.8983050847458
"430","American shad",1976,1970,"Spring",9.9001,0.761546153846154,0.891189136879657,40.8611119180614,-69.6599432968657,6.01008777689114,7.88077595175806,111.979182028464
"431","American shad",1977,1970,"Fall",5.3,1.06,0.85615419172016,42.334276509434,-68.7154088490566,11.488679245283,10.7245283018868,120.754716981132
"432","American shad",1977,1970,"Spring",2.2,0.314285714285714,0.234012616672488,39.3651517272727,-72.5810606363636,7.05,6.99545454545455,99.6363636363636
"433","American shad",1978,1970,"Fall",30.9,2.06,2.64758650202676,42.3804745404531,-69.9538296148867,12.4705501618123,8.75872483221477,99.9611650485437
"434","American shad",1978,1970,"Spring",24.2001,1.51250625,3.88687704555877,39.4501987801703,-72.3484966508403,5.76074065809645,9.1392386808319,160.755649770042
"435","American shad",1979,1970,"Fall",14.1,1.175,0.609209622081237,42.4921987801418,-69.8705674255319,11.5099290780142,8.70212765957447,110.787234042553
"436","American shad",1979,1970,"Spring",16.4001,0.6833375,0.954923094473422,39.5411688993787,-72.4635084460888,6.68840129023604,8.43960524630947,77.6034292473826
"437","American shad",1980,1980,"Fall",5.3,0.883333333333333,1.07966044044721,42.361320490566,-70.1603770566038,10.9490566037736,8.06538461538461,88.5283018867924
"438","American shad",1980,1980,"Spring",19.1004,0.5788,0.810375848757847,40.0691247216446,-70.6117272256078,7.78056899331951,8.60148478565894,138.783250612553
"439","American shad",1981,1980,"Fall",6.7001,0.8375125,0.982604593396696,40.7788620169848,-71.562185509664,14.1522260861778,10.9611931165206,54.7310487903166
"440","American shad",1981,1980,"Spring",22.9,1.20526315789474,1.17069480044522,40.3566958558952,-71.8272198558952,7.80087336244541,6.70174672489083,90.1615720524017
"441","American shad",1982,1980,"Fall",12.7,1.81428571428571,2.01281607988126,41.8555120708661,-68.0586614094488,12.9952755905512,9.09448818897638,119.055118110236
"442","American shad",1982,1980,"Spring",16.3004,0.776209523809524,0.909325967904119,39.8368371410149,-71.5281126843452,5.8716644950153,7.42721129662737,131.802182768521
"443","American shad",1983,1980,"Fall",6.9,1.38,2.41598841056823,40.3700482898551,-71.2828502608696,17.7840579710145,9.19538461538462,76.7246376811594
"444","American shad",1983,1980,"Spring",11.9001,0.700005882352941,0.928704070513442,40.4896378321779,-71.3702980423106,6.18485895076512,6.59998103464625,77.5879530424114
"445","American shad",1984,1980,"Fall",0.9,0.18,0.0836660026534076,41.8888887777778,-69.6851853333333,13.4125,11.2875,75.7777777777778
"446","American shad",1984,1980,"Spring",10.5002,0.875016666666667,1.33423965465752,40.8631784124779,-69.5771682317194,4.98191939201158,7.71901201881869,146.436210738843
"447","American shad",1985,1980,"Fall",2.6,0.325,0.296407056017806,41.1134615,-71.0705128846154,13.8733333333333,10.9866666666667,75.5769230769231
"448","American shad",1985,1980,"Spring",16.1003,0.766680952380952,1.1403115077114,39.5456871963069,-71.8056805338969,5.9626924329101,6.63246825729036,92.2041638975671
"449","American shad",1986,1980,"Fall",2.5,0.5,0.3,42.6626666,-69.24866668,13.26,8.524,146.68
"450","American shad",1986,1980,"Spring",39.2001,3.56364545454545,9.77826539743769,40.2033614225474,-69.7891180796299,7.07216265763013,6.95540803288706,130.453827923908
"451","American shad",1987,1980,"Fall",32.5,2.32142857142857,3.783197380204,42.7535383907692,-67.5468205138461,11.2514285714286,8.93928571428571,179.553846153846
"452","American shad",1987,1980,"Spring",15.9,0.6625,0.688926385920434,41.7827042389937,-69.6175051132075,5.22809917355372,8.01818181818182,167.383647798742
"453","American shad",1988,1980,"Fall",2.9,0.58,0.549545266561363,42.2011496896552,-69.6741378275862,19.45,11.45,104.137931034483
"454","American shad",1988,1980,"Spring",15.1003,0.656534782608696,0.748821129636259,41.928748338331,-70.0583551253949,5.00186294571347,6.37301449988492,116.117547333497
"455","American shad",1989,1980,"Fall",3.7,0.4625,0.399776723398735,42.3076577297297,-69.4063064324324,11.396,6.636,133.918918918919
"456","American shad",1989,1980,"Spring",13.3004,0.554183333333333,0.657370917510355,41.0408550494722,-69.4563275816291,4.85215321406056,5.08265907262886,132.179896845208
"457","American shad",1990,1990,"Fall",6.6,1.1,1.55177317930167,42.3656567424242,-68.2982323939394,13.8909090909091,9.39545454545455,140.969696969697
"458","American shad",1990,1990,"Spring",16.6002,0.790485714285714,1.1729829296651,40.5409735625715,-71.1681601426489,6.85,8.28061224489796,107.193166347393
"459","American shad",1991,1990,"Fall",2,0.666666666666667,0.416333199893227,43.9483336,-67.1066664,11.69,9.22,148.1
"460","American shad",1991,1990,"Spring",36.4003,1.04000857142857,2.02210850953556,40.9225935811902,-69.1389189979203,5.15714348508117,7.46454067686255,101.846608407074
"461","American shad",1992,1990,"Fall",41.2,5.15,11.3458614229406,40.7209949004854,-70.6281960291262,18.8999757281553,10.3238349514563,92.2766990291262
"462","American shad",1992,1990,"Spring",11.5002,0.522736363636364,0.746369858872775,40.7637715170171,-69.2135031999444,4.63531329889915,6.93686269374539,127.877141267108
"463","American shad",1993,1990,"Fall",2.1,0.35,0.207364413533277,42.3325397619048,-68.615873047619,13.44,10.1138095238095,118.952380952381
"464","American shad",1993,1990,"Spring",25.1002,0.78438125,1.04081038167614,40.3439025372985,-70.239506432881,4.76732332810097,7.62700714973968,109.904399168134
"465","American shad",1994,1990,"Fall",22.6,1.88333333333333,2.22581275588097,41.6789821725664,-69.2371683230088,14.611592920354,12.3074545454545,113.128318584071
"466","American shad",1994,1990,"Spring",43.0005,1.38711290322581,5.83664701592401,42.4834592737294,-67.7545113227358,6.06535358891176,9.76716572768268,207.814548668039
"467","American shad",1995,1990,"Fall",22.5,1.875,2.97966593612591,43.4433333955556,-68.0982222444444,12.6226595744681,8.96284444444445,119.862222222222
"468","American shad",1995,1990,"Spring",10.9003,0.473926086956522,0.804082297471297,40.9899521786923,-70.498438734099,6.37593827692816,8.02820271001716,120.274827298331
"469","American shad",1996,1990,"Fall",10.3,0.572222222222222,0.663152502694565,42.4370551650485,-68.5763753300971,11.8422330097087,8.24067961165049,113.427184466019
"470","American shad",1996,1990,"Spring",11.5003,0.396562068965517,0.503183340212089,40.6452248144309,-70.0167106307401,5.25209508299763,6.36862984867099,118.607853708164
"471","American shad",1997,1990,"Fall",15.5,1.29166666666667,1.87347918120919,42.7332258903226,-69.6317204774194,12.0933548387097,7.87374193548387,142.251612903226
"472","American shad",1997,1990,"Spring",23.9001,0.724245454545455,0.794128083612347,41.207467388559,-69.2126892607143,5.14577319760168,8.18953507930728,134.427048422391
"473","American shad",1998,1990,"Fall",17.8001,1.04706470588235,1.28311494854377,42.783149484177,-69.2556163467228,10.4830416777306,7.09584406829175,118.618125740867
"474","American shad",1998,1990,"Spring",24.9004,0.803238709677419,1.56768443756546,40.7442167073621,-70.0446869702213,5.00547245120789,6.042883904859,187.320986811457
"475","American shad",1999,1990,"Fall",10.4001,1.04001,1.6344823172627,43.0578387787906,-67.8728589869328,13.0009073951212,12.0180765083038,128.749838943856
"476","American shad",1999,1990,"Spring",26.9001,0.72702972972973,1.01588532239533,41.2602547159044,-68.7053730450816,5.50502102222668,8.79400563566679,127.201092189248
"477","American shad",2000,2000,"Fall",6.1,0.677777777777778,0.405517502019881,41.7794509344262,-69.452325,15.1647540983607,11.1431147540984,98.8032786885246
"478","American shad",2000,2000,"Spring",20.3004,0.6343875,0.900388447264703,42.1975782734971,-69.0411362616845,6.79724584745584,6.44418549083177,119.847244389273
"479","American shad",2001,2000,"Fall",9.52,1.19,0.87554064929701,42.7128959768908,-69.0208551701681,14.2412920168067,8.66003151260504,158.839285714286
"480","American shad",2001,2000,"Spring",34.864,1.12464516129032,1.26532079063999,39.8736776671638,-71.1135937182767,6.32801829967875,8.24748651904543,103.729004130335
"481","American shad",2002,2000,"Fall",18.138,1.133625,1.59841587725681,43.8937856865145,-67.7163555520454,12.0443670746499,10.1587766016099,146.909030764142
"482","American shad",2002,2000,"Spring",25.843,0.891137931034483,1.07268896850518,41.6323499458654,-68.9331462887823,6.66968347328097,7.18384064030582,133.983438455288
"483","American shad",2003,2000,"Fall",4.556,0.5695,0.48888181452313,42.2075818718174,-69.7623349148376,13.1991320520769,8.46961519727228,129.436347673398
"484","American shad",2003,2000,"Spring",10.155,0.3385,0.552536954607469,42.3168751568685,-68.9819911273264,4.8977223042836,5.40377092963534,137.025110782866
"485","American shad",2004,2000,"Fall",7.532,0.579384615384615,0.761550560639447,43.3152047492034,-68.6470632422995,11.0731452469464,7.50059101335852,143.103956452469
"486","American shad",2004,2000,"Spring",8.91,0.468947368421053,0.661586432892282,41.6157339620651,-69.3907149152638,3.87789337822671,6.57347694334651,149.311560044893
"487","American shad",2005,2000,"Fall",7.94,0.794,1.69805751767522,43.8946657209068,-67.4516210947103,11.4477040302267,9.24468765743073,96.881234256927
"488","American shad",2005,2000,"Spring",21.93,0.731,1.99131943782214,41.2813980930232,-69.8040983461012,4.564853625171,7.19851240875913,153.846374829001
"489","American shad",2006,2000,"Fall",6.406,0.457571428571429,0.306427733803512,42.9076505357477,-69.5014275394942,13.4385014049329,9.71945711183496,119.842647517952
"490","American shad",2006,2000,"Spring",10.146,0.260153846153846,0.517897192524049,40.9810726614429,-70.7630172008673,6.39581509954662,7.71806524738813,141.177114133649
"491","American shad",2007,2000,"Fall",3.927,0.6545,0.451775940041078,43.2564552202699,-68.6278661660301,11.3826878220776,6.89678329264985,156.736949325185
"492","American shad",2007,2000,"Spring",14.453,0.656954545454545,1.03554115032961,42.1562051284854,-68.5104429683111,5.41625735137816,6.61479317137229,164.834498028091
"493","American shad",2008,2000,"Fall",23.808,1.984,4.72018214209425,43.6413591498236,-67.7508096068128,10.8880555555556,8.59226851851852,123.279611895161
"494","American shad",2008,2000,"Spring",21.789,0.702870967741936,0.767073735783616,42.1270598473083,-68.5934934303548,5.87738454572895,6.69191717791411,165.308274817569
"495","American shad",2009,2000,"Fall",2.677,0.243363636363636,0.183230604827508,42.726771743743,-68.9637938053791,10.7092977213298,9.77446021666044,125.278296600672
"496","American shad",2009,2000,"Spring",24.819,0.406868852459016,0.541745772954124,40.9918130962972,-70.2588915081591,6.04772376856285,7.14679474036105,149.674563842218
"497","American shad",2010,2010,"Fall",24.307,0.900259259259259,1.37886699845569,41.2417751625046,-70.5845179922244,14.9177536806106,11.7028118613671,116.981651376147
"498","American shad",2010,2010,"Spring",41.286,0.724315789473684,3.07974703366257,42.5573399025578,-68.3321206271133,5.54401177154484,7.89450405990178,140.527636486945
"499","American shad",2011,2010,"Fall",22.401,0.933375,1.38306291511772,42.4474495290389,-69.7754750358466,12.9468894245793,8.99035087719298,137.434980581224
"500","American shad",2011,2010,"Spring",18.411,0.391723404255319,0.436142712090777,41.5435886299495,-69.5996105305524,6.33605018738798,8.41014284938352,163.160447558525
"501","American shad",2012,2010,"Fall",23.85,0.7453125,1.74222028231127,41.8147143257023,-69.7546099424738,17.0945039832285,11.0876504693539,108.606876310273
"502","American shad",2012,2010,"Spring",90.856,1.27966197183099,3.80308792184029,42.0872259607841,-69.9787829039579,8.60571088191496,7.47529402680492,143.739719996478
"503","American shad",2013,2010,"Fall",23.475,0.617763157894737,0.93663135423768,42.4689483720128,-68.3203745334611,12.100365345812,10.5925691995769,115.529542066028
"504","American shad",2013,2010,"Spring",46.144,0.744258064516129,1.01118357749368,42.0056233358616,-68.7006941202756,7.25115009535368,7.86896803971088,157.994083737864
"505","American shad",2014,2010,"Fall",57.696,1.98951724137931,3.191670102679,42.7504464049674,-69.9509289146041,11.6907118344426,10.7872100318913,112.707050748752
"506","American shad",2014,2010,"Spring",26.909,0.640690476190476,1.00081270604944,41.8524560555205,-68.5190367984318,7.62918853695324,7.64314366515837,187.782860752908
"507","American shad",2015,2010,"Fall",28.032,1.21878260869565,1.9858290450206,42.9946395168379,-69.4603767173587,12.3858533673637,8.78610077391734,120.591217180365
"508","American shad",2015,2010,"Spring",44.338,0.599162162162162,1.19380395842509,41.3280622872029,-69.0500481762145,5.33015926274906,8.06151607398183,161.380215616401
"509","American shad",2016,2010,"Fall",36.321,1.29717857142857,3.27894148517895,42.8043081738113,-70.0074929329314,14.2366678233712,10.6022975044099,106.474078356873
"510","American shad",2016,2010,"Spring",26.614,0.66535,1.86826978162231,42.5755490783046,-70.0164294576914,11.2236996472229,7.17943678726721,123.283384684752
"511","American shad",2018,2010,"Fall",39.785,3.61681818181818,10.9389430094336,40.4540744514767,-69.3928231128063,18.0308651501822,11.3268344853588,84.8355410330526
"512","American shad",2018,2010,"Spring",31.394,0.826157894736842,1.88740549111974,41.0712310226795,-69.2136799317704,7.95260072384595,8.02741532368205,148.696470663184
"513","American shad",2019,2010,"Fall",83.405,3.20788461538462,11.856723437196,40.8200858238115,-71.299366609364,19.5148142624895,11.3655731032038,79.6737485762245
"514","American shad",2019,2010,"Spring",30.76,0.640833333333333,0.884232696179522,40.8805792710663,-70.2343241764629,6.40634619017037,8.77011975369272,145.247594278283
"515","American shad",2021,2020,"Fall",13.573,0.522038461538462,0.546024723306132,43.1729222187431,-68.7390733660944,13.0930496453901,11.1933386147578,148.624769763501
"516","American shad",2021,2020,"Spring",34.801,0.75654347826087,1.52750632959622,41.7857706239476,-68.7087741558002,8.92399413809948,8.48906267061292,163.918852906526
"517","American shad",2022,2020,"Fall",10.806,0.5403,0.4535695965862,42.7990577723487,-68.7633008884878,13.5401073477698,9.90615769017212,156.922265408107
"518","American shad",2022,2020,"Spring",46.085,1.1240243902439,2.86975056832301,42.1410877440599,-67.8540035968536,7.61872709676,8.13304225414073,162.80588043832
"519","American shad",2023,2020,"Fall",18.446,0.9223,1.82439365846646,40.6915252204272,-70.6573130285699,15.391228705044,12.0238859815165,150.597527919332
"520","American shad",2023,2020,"Spring",13.855,1.15458333333333,1.39045005521975,41.7470818672681,-68.0991009354746,10.0033049440635,7.69936557199567,156.555683868639
"521","Atlantic cod",1970,1970,"Fall",1840.158,27.0611470588235,28.245990124747,42.3955762123426,-68.2822195626376,11.1468087003031,9.10101927353595,118.248789506118
"522","Atlantic cod",1970,1970,"Spring",2256.1741,26.5432247058824,38.5532967023632,41.9125223653857,-69.1049159669191,4.16821239233879,4.78515023356622,101.004594946817
"523","Atlantic cod",1971,1970,"Fall",2091.9062,32.1831723076923,63.6070456658854,42.3516519882724,-68.9383517040433,12.3825167269897,9.14807609868421,109.991942181729
"524","Atlantic cod",1971,1970,"Spring",1855.2243,18.9308602040816,22.5327651616496,41.8021147308593,-68.8840696763983,3.6081242310015,4.37094203728385,83.9268251283685
"525","Atlantic cod",1972,1970,"Fall",3301.398,41.7898481012658,149.205692509393,41.8343050459296,-69.0781089112321,10.7868590215418,9.64495783467151,76.2687079837087
"526","Atlantic cod",1972,1970,"Spring",2274.9665,24.9996318681319,22.4773973878248,41.7966770050399,-68.5040280595648,4.4740367415113,4.74515540767443,91.7954132511402
"527","Atlantic cod",1973,1970,"Fall",2939.3282,41.3989887323944,77.8194566937207,41.8834748014048,-68.6879566198961,12.0701608449169,9.55400369102968,88.5772696631835
"528","Atlantic cod",1973,1970,"Spring",8931.96558,67.6664059090909,365.222648212335,41.7867756997847,-68.2606056500386,5.57206142166974,5.28749457899216,67.0663749810539
"529","Atlantic cod",1974,1970,"Fall",1337.6341,23.4672649122807,24.4440682344444,42.2057505680514,-68.5728351666618,12.1779703881652,9.91897200986886,99.3995389322087
"530","Atlantic cod",1974,1970,"Spring",3091.7701,35.1337511363636,39.6314435949856,41.5876832790948,-68.3469303335985,5.2291485159262,6.29976838017595,77.0041394410276
"531","Atlantic cod",1975,1970,"Fall",2383.3442,31.3597921052632,59.6149964377796,41.9916077763653,-69.1996657265372,13.0614668749902,9.01016854384691,90.4687364921944
"532","Atlantic cod",1975,1970,"Spring",2721.762,28.954914893617,66.6510130114693,41.7017797190048,-68.5896217715017,5.44380691625499,5.45252269499166,70.2079763484977
"533","Atlantic cod",1976,1970,"Fall",1589.22,26.0527868852459,28.1113571385391,42.1584930588175,-68.6817125701325,10.9933537206932,9.64670720395754,109.910601427115
"534","Atlantic cod",1976,1970,"Spring",2278.73736,22.7873736,25.2520042433911,41.8183359699366,-68.8462846544047,5.70293211851321,5.6108834446482,80.7237507002562
"535","Atlantic cod",1977,1970,"Fall",2652.39208,22.2890090756303,26.1135317831403,42.2211481716409,-68.4647372626935,10.1627657702854,8.64544222040954,112.573108030092
"536","Atlantic cod",1977,1970,"Spring",2511.75816,23.25702,37.9104534953923,42.0358424559784,-68.868990722211,6.88390292479432,5.39650381098364,84.3179517410227
"537","Atlantic cod",1978,1970,"Fall",5759.78384,32.5411516384181,51.2633540735338,42.1045940276427,-68.4648117215624,12.1438038539307,8.16007326896618,107.272415195359
"538","Atlantic cod",1978,1970,"Spring",3569.0227,30.7674370689655,59.7915655750375,41.8858235216354,-67.9409524183867,4.97512135184794,4.81649028458127,89.7591059871936
"539","Atlantic cod",1979,1970,"Fall",4931.1828,29.3522785714286,28.1521896578809,42.1707234267222,-68.44937932203,11.5246604729397,8.96141281271688,118.603488242212
"540","Atlantic cod",1979,1970,"Spring",3386.53872,22.4274087417219,31.5041992833324,41.9039563291803,-68.1367828322911,4.97402504525328,4.77096767340751,89.2833927143168
"541","Atlantic cod",1980,1980,"Fall",1944.71138,22.6129230232558,29.7500210913087,42.3825201939913,-68.4383322997045,9.61483545182936,8.61891965953941,116.066914741868
"542","Atlantic cod",1980,1980,"Spring",2601.33392,19.4129397014925,29.2423541284719,41.5252543369388,-68.4838921368768,5.6390344819707,5.50890024760835,85.7530332361176
"543","Atlantic cod",1981,1980,"Fall",1733.14728,25.48746,45.326412898445,42.1124153634922,-68.6166361540458,11.2563514867588,8.18170964858246,105.90921480141
"544","Atlantic cod",1981,1980,"Spring",2780.36094,25.984681682243,30.7400518947384,41.8606944021427,-68.1826335549934,6.35281454069053,5.56371377266638,94.5663200979942
"545","Atlantic cod",1982,1980,"Fall",1878.5521,35.444379245283,144.360503091792,42.2093391911402,-69.622129471639,11.5080287099836,9.91351013565379,61.5247498858296
"546","Atlantic cod",1982,1980,"Spring",6264.82056,62.6482056,443.806533042087,42.0107168977454,-66.9539055453971,4.81799136193257,4.40273698002574,90.7077765975152
"547","Atlantic cod",1983,1980,"Fall",1326.294,25.5056538461538,50.2901552346469,42.05128234738,-68.9667033271039,12.2977891779651,9.29557835593013,90.5430560644925
"548","Atlantic cod",1983,1980,"Spring",2528.1723,29.7432035294118,36.3607982225018,41.9390554346329,-68.2634223525548,5.79464301938598,5.7569972347217,88.9683424266613
"549","Atlantic cod",1984,1980,"Fall",1459.1341,25.1574844827586,34.2000097950627,42.4377243540563,-67.8018506662858,12.6557367610969,8.4155642197567,135.285330388756
"550","Atlantic cod",1984,1980,"Spring",1633.9321,19.9260012195122,29.6031211665277,41.8220766852054,-68.6462736876993,4.86616630338759,5.03414866303861,81.6959147812813
"551","Atlantic cod",1985,1980,"Fall",822.5421,13.9413915254237,37.6450269211288,42.5868098574991,-68.9233615071699,11.9040598111736,8.9234542853178,110.091933896149
"552","Atlantic cod",1985,1980,"Spring",2174.4,22.4164948453608,29.9919804573252,42.0269997749264,-67.7377168869113,4.77022556390977,5.5610989010989,96.39592531273
"553","Atlantic cod",1986,1980,"Fall",650.621,12.2758679245283,17.7054627348538,42.6372422557449,-68.1867073715973,11.9555546748425,8.98540164436338,135.034168894026
"554","Atlantic cod",1986,1980,"Spring",1474.8002,16.7590931818182,21.2337689259501,41.738596098102,-68.0359780810083,5.96867292724963,6.34249287535861,88.7087681436441
"555","Atlantic cod",1987,1980,"Fall",648.8001,12.976002,13.7813750423295,42.2783779464071,-68.354836912222,11.7721411941312,7.67390696497647,103.471635870586
"556","Atlantic cod",1987,1980,"Spring",979.803,13.9971857142857,13.7956743769826,41.8100633874269,-67.9320941422949,4.77506511018117,5.14017882941231,85.6706235845369
"557","Atlantic cod",1988,1980,"Fall",1015.5,18.4636363636364,31.2565214744081,42.2809469722304,-68.4579879684884,11.2645327826536,8.21602994321115,95.5384539635647
"558","Atlantic cod",1988,1980,"Spring",1328.8001,16.2048792682927,20.4323015895084,41.8087985775037,-68.1031233422042,4.37514392143583,4.85142919256341,80.4962342341786
"559","Atlantic cod",1989,1980,"Fall",693.182,10.83096875,15.236694535888,42.267853849797,-68.3387461940847,12.1764593467686,7.30837387074357,104.454281848057
"560","Atlantic cod",1989,1980,"Spring",952.6061,8.73950550458716,12.10682026998,41.7595958135863,-68.3289482602151,4.43075836081017,4.58122939236929,86.983256458257
"561","Atlantic cod",1990,1990,"Fall",1315.545,22.2973728813559,49.3303079356999,42.0616458388082,-68.3787836485358,12.9697791164659,7.57971887550201,100.51871657754
"562","Atlantic cod",1990,1990,"Spring",1109.3862,11.9288838709677,15.7386562904172,41.8654606864156,-68.0106266800903,5.26268545994065,5.40759154929577,96.1969955097692
"563","Atlantic cod",1991,1990,"Fall",299.8921,7.1402880952381,7.18788972818093,42.5431808292906,-68.7580109278047,12.756923236609,8.03653871911773,119.142742673115
"564","Atlantic cod",1991,1990,"Spring",869.459,9.66065555555556,9.80316349440335,41.8757070126377,-67.9172162936734,5.02834077905792,5.61619249157458,104.58881097326
"565","Atlantic cod",1992,1990,"Fall",420.8003,8.95319787234043,13.4464894799557,42.1322307373198,-68.4801395839466,12.6672650297824,8.93217992621696,102.253994590783
"566","Atlantic cod",1992,1990,"Spring",1179.0001,17.3382367647059,25.368854191587,42.2054609522652,-67.9067487674514,3.53991930469776,6.39634069712718,143.096008728074
